case_id,activity,timestamp,region,customer,material_id,quantity,priority,event_date,is_high_priority,next_activity,next_timestamp,transition,duration_hours,sla_threshold_hours,is_sla_violation
ORD-0323,Quality Check,2025-02-24 11:45:48,IN,CUST-IN-8904,MAT-10022,203,Normal,2025-02-24,0,Shipping Started,2025-02-24 20:06:48,Quality Check → Shipping Started,8.35,24,False
ORD-0323,Shipping Started,2025-02-24 20:06:48,IN,CUST-IN-8904,MAT-10022,203,Normal,2025-02-24,0,Delivered,2025-02-26 03:18:48,Shipping Started → Delivered,31.2,72,False
ORD-0324,Order Created,2025-01-31 11:28:00,BR,CUST-BR-3650,MAT-10012,178,Normal,2025-01-31,0,Order Approved,2025-01-31 13:57:24,Order Created → Order Approved,2.49,12,False
ORD-0324,Order Approved,2025-01-31 13:57:24,BR,CUST-BR-3650,MAT-10012,178,Normal,2025-01-31,0,Production Started,2025-02-01 07:58:36,Order Approved → Production Started,18.02,24,False
ORD-0324,Production Started,2025-02-01 07:58:36,BR,CUST-BR-3650,MAT-10012,178,Normal,2025-02-01,0,Quality Check,2025-02-02 18:08:48,Production Started → Quality Check,34.17,48,False
ORD-0324,Quality Check,2025-02-02 18:08:48,BR,CUST-BR-3650,MAT-10012,178,Normal,2025-02-02,0,Shipping Started,2025-02-03 06:53:12,Quality Check → Shipping Started,12.74,24,False
ORD-0324,Shipping Started,2025-02-03 06:53:12,BR,CUST-BR-3650,MAT-10012,178,Normal,2025-02-03,0,Delivered,2025-02-05 05:04:00,Shipping Started → Delivered,46.18,72,False
ORD-0325,Order Created,2025-01-24 10:30:00,US,CUST-US-8133,MAT-10011,215,Normal,2025-01-24,0,Order Approved,2025-01-24 12:18:00,Order Created → Order Approved,1.8,12,False
ORD-0325,Order Approved,2025-01-24 12:18:00,US,CUST-US-8133,MAT-10011,215,Normal,2025-01-24,0,Production Started,2025-01-25 01:23:24,Order Approved → Production Started,13.09,24,False
ORD-0325,Production Started,2025-01-25 01:23:24,US,CUST-US-8133,MAT-10011,215,Normal,2025-01-25,0,Quality Check,2025-01-25 19:48:36,Production Started → Quality Check,18.42,48,False
ORD-0325,Quality Check,2025-01-25 19:48:36,US,CUST-US-8133,MAT-10011,215,Normal,2025-01-25,0,Shipping Started,2025-01-26 01:36:36,Quality Check → Shipping Started,5.8,24,False
ORD-0325,Shipping Started,2025-01-26 01:36:36,US,CUST-US-8133,MAT-10011,215,Normal,2025-01-26,0,Delivered,2025-01-27 08:28:48,Shipping Started → Delivered,30.87,72,False
ORD-0326,Order Created,2025-06-02 08:49:00,BR,CUST-BR-3871,MAT-10081,192,Normal,2025-06-02,0,Order Approved,2025-06-02 12:04:36,Order Created → Order Approved,3.26,12,False
ORD-0326,Order Approved,2025-06-02 12:04:36,BR,CUST-BR-3871,MAT-10081,192,Normal,2025-06-02,0,Production Started,2025-06-02 23:38:12,Order Approved → Production Started,11.56,24,False
ORD-0326,Production Started,2025-06-02 23:38:12,BR,CUST-BR-3871,MAT-10081,192,Normal,2025-06-02,0,Quality Check,2025-06-04 20:17:48,Production Started → Quality Check,44.66,48,False
ORD-0326,Quality Check,2025-06-04 20:17:48,BR,CUST-BR-3871,MAT-10081,192,Normal,2025-06-04,0,Shipping Started,2025-06-05 07:23:12,Quality Check → Shipping Started,11.09,24,False
ORD-0326,Shipping Started,2025-06-05 07:23:12,BR,CUST-BR-3871,MAT-10081,192,Normal,2025-06-05,0,Delivered,2025-06-06 12:36:24,Shipping Started → Delivered,29.22,72,False
ORD-0327,Order Created,2025-02-13 08:23:00,IN,CUST-IN-4919,MAT-10083,167,Normal,2025-02-13,0,Order Approved,2025-02-13 10:06:48,Order Created → Order Approved,1.73,12,False
ORD-0327,Order Approved,2025-02-13 10:06:48,IN,CUST-IN-4919,MAT-10083,167,Normal,2025-02-13,0,Production Started,2025-02-13 22:53:36,Order Approved → Production Started,12.78,24,False
ORD-0327,Production Started,2025-02-13 22:53:36,IN,CUST-IN-4919,MAT-10083,167,Normal,2025-02-13,0,Quality Check,2025-02-15 17:20:00,Production Started → Quality Check,42.44,48,False
ORD-0327,Quality Check,2025-02-15 17:20:00,IN,CUST-IN-4919,MAT-10083,167,Normal,2025-02-15,0,Shipping Started,2025-02-16 05:39:12,Quality Check → Shipping Started,12.32,24,False
ORD-0327,Shipping Started,2025-02-16 05:39:12,IN,CUST-IN-4919,MAT-10083,167,Normal,2025-02-16,0,Delivered,2025-02-17 13:07:24,Shipping Started → Delivered,31.47,72,False
ORD-0328,Order Created,2025-06-30 09:58:00,BR,CUST-BR-2477,MAT-10070,13,Normal,2025-06-30,0,Order Approved,2025-06-30 12:38:48,Order Created → Order Approved,2.68,12,False
ORD-0328,Order Approved,2025-06-30 12:38:48,BR,CUST-BR-2477,MAT-10070,13,Normal,2025-06-30,0,Production Started,2025-07-01 13:46:36,Order Approved → Production Started,25.13,24,True
ORD-0328,Production Started,2025-07-01 13:46:36,BR,CUST-BR-2477,MAT-10070,13,Normal,2025-07-01,0,Quality Check,2025-07-02 18:21:24,Production Started → Quality Check,28.58,48,False
ORD-0328,Quality Check,2025-07-02 18:21:24,BR,CUST-BR-2477,MAT-10070,13,Normal,2025-07-02,0,Shipping Started,2025-07-03 09:32:48,Quality Check → Shipping Started,15.19,24,False
ORD-0328,Shipping Started,2025-07-03 09:32:48,BR,CUST-BR-2477,MAT-10070,13,Normal,2025-07-03,0,Delivered,2025-07-04 17:28:36,Shipping Started → Delivered,31.93,72,False
ORD-0329,Order Created,2025-05-28 08:16:00,IN,CUST-IN-3867,MAT-10052,113,Normal,2025-05-28,0,Order Approved,2025-05-28 11:16:36,Order Created → Order Approved,3.01,12,False
ORD-0329,Order Approved,2025-05-28 11:16:36,IN,CUST-IN-3867,MAT-10052,113,Normal,2025-05-28,0,Production Started,2025-05-29 06:07:00,Order Approved → Production Started,18.84,24,False
ORD-0329,Production Started,2025-05-29 06:07:00,IN,CUST-IN-3867,MAT-10052,113,Normal,2025-05-29,0,Quality Check,2025-05-30 12:07:00,Production Started → Quality Check,30.0,48,False
ORD-0329,Quality Check,2025-05-30 12:07:00,IN,CUST-IN-3867,MAT-10052,113,Normal,2025-05-30,0,Shipping Started,2025-05-30 20:44:48,Quality Check → Shipping Started,8.63,24,False
ORD-0329,Shipping Started,2025-05-30 20:44:48,IN,CUST-IN-3867,MAT-10052,113,Normal,2025-05-30,0,Delivered,2025-05-31 21:04:36,Shipping Started → Delivered,24.33,72,False
ORD-0330,Order Created,2025-05-28 12:44:00,IN,CUST-IN-8254,MAT-10048,218,Normal,2025-05-28,0,Order Approved,2025-05-28 15:53:00,Order Created → Order Approved,3.15,12,False
ORD-0330,Order Approved,2025-05-28 15:53:00,IN,CUST-IN-8254,MAT-10048,218,Normal,2025-05-28,0,Production Started,2025-05-29 13:55:24,Order Approved → Production Started,22.04,24,False
ORD-0330,Production Started,2025-05-29 13:55:24,IN,CUST-IN-8254,MAT-10048,218,Normal,2025-05-29,0,Quality Check,2025-05-31 02:20:00,Production Started → Quality Check,36.41,48,False
ORD-0330,Quality Check,2025-05-31 02:20:00,IN,CUST-IN-8254,MAT-10048,218,Normal,2025-05-31,0,Shipping Started,2025-05-31 16:11:00,Quality Check → Shipping Started,13.85,24,False
ORD-0330,Shipping Started,2025-05-31 16:11:00,IN,CUST-IN-8254,MAT-10048,218,Normal,2025-05-31,0,Delivered,2025-06-02 02:51:12,Shipping Started → Delivered,34.67,72,False
ORD-0331,Order Created,2025-01-30 12:04:00,BR,CUST-BR-7269,MAT-10081,133,Normal,2025-01-30,0,Order Approved,2025-01-30 16:08:12,Order Created → Order Approved,4.07,12,False
ORD-0331,Order Approved,2025-01-30 16:08:12,BR,CUST-BR-7269,MAT-10081,133,Normal,2025-01-30,0,Production Started,2025-01-31 07:10:00,Order Approved → Production Started,15.03,24,False
ORD-0331,Production Started,2025-01-31 07:10:00,BR,CUST-BR-7269,MAT-10081,133,Normal,2025-01-31,0,Quality Check,2025-02-02 00:13:36,Production Started → Quality Check,41.06,48,False
ORD-0331,Quality Check,2025-02-02 00:13:36,BR,CUST-BR-7269,MAT-10081,133,Normal,2025-02-02,0,Shipping Started,2025-02-02 10:20:48,Quality Check → Shipping Started,10.12,24,False
ORD-0331,Shipping Started,2025-02-02 10:20:48,BR,CUST-BR-7269,MAT-10081,133,Normal,2025-02-02,0,Delivered,2025-02-03 20:48:24,Shipping Started → Delivered,34.46,72,False
ORD-0332,Order Created,2025-03-15 09:25:00,IN,CUST-IN-6603,MAT-10009,73,High,2025-03-15,1,Order Approved,2025-03-15 11:36:24,Order Created → Order Approved,2.19,12,False
ORD-0332,Order Approved,2025-03-15 11:36:24,IN,CUST-IN-6603,MAT-10009,73,High,2025-03-15,1,Production Started,2025-03-15 20:46:36,Order Approved → Production Started,9.17,24,False
ORD-0332,Production Started,2025-03-15 20:46:36,IN,CUST-IN-6603,MAT-10009,73,High,2025-03-15,1,Quality Check,2025-03-16 14:26:12,Production Started → Quality Check,17.66,48,False
ORD-0332,Quality Check,2025-03-16 14:26:12,IN,CUST-IN-6603,MAT-10009,73,High,2025-03-16,1,Shipping Started,2025-03-16 19:46:00,Quality Check → Shipping Started,5.33,24,False
ORD-0332,Shipping Started,2025-03-16 19:46:00,IN,CUST-IN-6603,MAT-10009,73,High,2025-03-16,1,Delivered,2025-03-17 22:28:00,Shipping Started → Delivered,26.7,72,False
ORD-0333,Order Created,2025-02-18 15:47:00,US,CUST-US-4271,MAT-10030,242,Normal,2025-02-18,0,Order Approved,2025-02-18 19:12:12,Order Created → Order Approved,3.42,12,False
ORD-0333,Order Approved,2025-02-18 19:12:12,US,CUST-US-4271,MAT-10030,242,Normal,2025-02-18,0,Production Started,2025-02-19 17:40:24,Order Approved → Production Started,22.47,24,False
ORD-0333,Production Started,2025-02-19 17:40:24,US,CUST-US-4271,MAT-10030,242,Normal,2025-02-19,0,Quality Check,2025-02-20 15:08:00,Production Started → Quality Check,21.46,48,False
ORD-0333,Quality Check,2025-02-20 15:08:00,US,CUST-US-4271,MAT-10030,242,Normal,2025-02-20,0,Shipping Started,2025-02-20 22:15:12,Quality Check → Shipping Started,7.12,24,False
ORD-0333,Shipping Started,2025-02-20 22:15:12,US,CUST-US-4271,MAT-10030,242,Normal,2025-02-20,0,Delivered,2025-02-22 01:14:36,Shipping Started → Delivered,26.99,72,False
ORD-0334,Order Created,2025-01-21 15:39:00,IN,CUST-IN-1108,MAT-10097,40,Normal,2025-01-21,0,Order Approved,2025-01-21 19:32:24,Order Created → Order Approved,3.89,12,False
ORD-0334,Order Approved,2025-01-21 19:32:24,IN,CUST-IN-1108,MAT-10097,40,Normal,2025-01-21,0,Production Started,2025-01-22 20:25:12,Order Approved → Production Started,24.88,24,True
ORD-0334,Production Started,2025-01-22 20:25:12,IN,CUST-IN-1108,MAT-10097,40,Normal,2025-01-22,0,Quality Check,2025-01-24 11:06:36,Production Started → Quality Check,38.69,48,False
ORD-0334,Quality Check,2025-01-24 11:06:36,IN,CUST-IN-1108,MAT-10097,40,Normal,2025-01-24,0,Shipping Started,2025-01-24 20:00:00,Quality Check → Shipping Started,8.89,24,False
ORD-0334,Shipping Started,2025-01-24 20:00:00,IN,CUST-IN-1108,MAT-10097,40,Normal,2025-01-24,0,Delivered,2025-01-26 02:19:48,Shipping Started → Delivered,30.33,72,False
ORD-0335,Order Created,2025-05-11 12:25:00,IN,CUST-IN-4638,MAT-10096,205,Normal,2025-05-11,0,Order Approved,2025-05-11 15:36:24,Order Created → Order Approved,3.19,12,False
ORD-0335,Order Approved,2025-05-11 15:36:24,IN,CUST-IN-4638,MAT-10096,205,Normal,2025-05-11,0,Production Started,2025-05-12 02:49:00,Order Approved → Production Started,11.21,24,False
ORD-0335,Production Started,2025-05-12 02:49:00,IN,CUST-IN-4638,MAT-10096,205,Normal,2025-05-12,0,Quality Check,2025-05-13 16:17:12,Production Started → Quality Check,37.47,48,False
ORD-0335,Quality Check,2025-05-13 16:17:12,IN,CUST-IN-4638,MAT-10096,205,Normal,2025-05-13,0,Shipping Started,2025-05-14 02:04:36,Quality Check → Shipping Started,9.79,24,False
ORD-0335,Shipping Started,2025-05-14 02:04:36,IN,CUST-IN-4638,MAT-10096,205,Normal,2025-05-14,0,Delivered,2025-05-15 15:13:00,Shipping Started → Delivered,37.14,72,False
ORD-0336,Order Created,2025-02-14 15:07:00,IN,CUST-IN-9490,MAT-10058,208,Normal,2025-02-14,0,Order Approved,2025-02-14 17:38:48,Order Created → Order Approved,2.53,12,False
ORD-0336,Order Approved,2025-02-14 17:38:48,IN,CUST-IN-9490,MAT-10058,208,Normal,2025-02-14,0,Production Started,2025-02-15 04:10:00,Order Approved → Production Started,10.52,24,False
ORD-0336,Production Started,2025-02-15 04:10:00,IN,CUST-IN-9490,MAT-10058,208,Normal,2025-02-15,0,Quality Check,2025-02-16 14:28:36,Production Started → Quality Check,34.31,48,False
ORD-0336,Quality Check,2025-02-16 14:28:36,IN,CUST-IN-9490,MAT-10058,208,Normal,2025-02-16,0,Shipping Started,2025-02-16 23:26:12,Quality Check → Shipping Started,8.96,24,False
ORD-0336,Shipping Started,2025-02-16 23:26:12,IN,CUST-IN-9490,MAT-10058,208,Normal,2025-02-16,0,Delivered,2025-02-17 23:16:36,Shipping Started → Delivered,23.84,72,False
ORD-0337,Order Created,2025-03-09 11:17:00,CN,CUST-CN-8722,MAT-10078,150,Normal,2025-03-09,0,Order Approved,2025-03-09 14:00:12,Order Created → Order Approved,2.72,12,False
ORD-0337,Order Approved,2025-03-09 14:00:12,CN,CUST-CN-8722,MAT-10078,150,Normal,2025-03-09,0,Production Started,2025-03-10 03:48:12,Order Approved → Production Started,13.8,24,False
ORD-0337,Production Started,2025-03-10 03:48:12,CN,CUST-CN-8722,MAT-10078,150,Normal,2025-03-10,0,Quality Check,2025-03-11 09:00:48,Production Started → Quality Check,29.21,48,False
ORD-0337,Quality Check,2025-03-11 09:00:48,CN,CUST-CN-8722,MAT-10078,150,Normal,2025-03-11,0,Shipping Started,2025-03-11 21:41:00,Quality Check → Shipping Started,12.67,24,False
ORD-0337,Shipping Started,2025-03-11 21:41:00,CN,CUST-CN-8722,MAT-10078,150,Normal,2025-03-11,0,Delivered,2025-03-13 07:02:00,Shipping Started → Delivered,33.35,72,False
ORD-0338,Order Created,2025-05-28 11:52:00,BR,CUST-BR-2636,MAT-10092,43,Normal,2025-05-28,0,Order Approved,2025-05-28 14:30:24,Order Created → Order Approved,2.64,12,False
ORD-0338,Order Approved,2025-05-28 14:30:24,BR,CUST-BR-2636,MAT-10092,43,Normal,2025-05-28,0,Production Started,2025-05-29 05:47:48,Order Approved → Production Started,15.29,24,False
ORD-0338,Production Started,2025-05-29 05:47:48,BR,CUST-BR-2636,MAT-10092,43,Normal,2025-05-29,0,Quality Check,2025-05-30 11:17:12,Production Started → Quality Check,29.49,48,False
ORD-0338,Quality Check,2025-05-30 11:17:12,BR,CUST-BR-2636,MAT-10092,43,Normal,2025-05-30,0,Shipping Started,2025-05-30 18:57:24,Quality Check → Shipping Started,7.67,24,False
ORD-0338,Shipping Started,2025-05-30 18:57:24,BR,CUST-BR-2636,MAT-10092,43,Normal,2025-05-30,0,Delivered,2025-06-02 01:29:48,Shipping Started → Delivered,54.54,72,False
ORD-0339,Order Created,2025-05-08 10:57:00,US,CUST-US-9470,MAT-10068,681,Normal,2025-05-08,0,Order Approved,2025-05-08 14:19:48,Order Created → Order Approved,3.38,12,False
ORD-0339,Order Approved,2025-05-08 14:19:48,US,CUST-US-9470,MAT-10068,681,Normal,2025-05-08,0,Production Started,2025-05-09 11:32:24,Order Approved → Production Started,21.21,24,False
ORD-0339,Production Started,2025-05-09 11:32:24,US,CUST-US-9470,MAT-10068,681,Normal,2025-05-09,0,Quality Check,2025-05-10 11:14:24,Production Started → Quality Check,23.7,48,False
ORD-0339,Quality Check,2025-05-10 11:14:24,US,CUST-US-9470,MAT-10068,681,Normal,2025-05-10,0,Shipping Started,2025-05-10 21:14:24,Quality Check → Shipping Started,10.0,24,False
ORD-0339,Shipping Started,2025-05-10 21:14:24,US,CUST-US-9470,MAT-10068,681,Normal,2025-05-10,0,Delivered,2025-05-12 09:23:24,Shipping Started → Delivered,36.15,72,False
ORD-0340,Order Created,2025-03-07 15:53:00,BR,CUST-BR-2577,MAT-10057,65,High,2025-03-07,1,Order Approved,2025-03-07 18:39:12,Order Created → Order Approved,2.77,12,False
ORD-0340,Order Approved,2025-03-07 18:39:12,BR,CUST-BR-2577,MAT-10057,65,High,2025-03-07,1,Production Started,2025-03-08 05:38:00,Order Approved → Production Started,10.98,24,False
ORD-0340,Production Started,2025-03-08 05:38:00,BR,CUST-BR-2577,MAT-10057,65,High,2025-03-08,1,Quality Check,2025-03-09 05:41:00,Production Started → Quality Check,24.05,48,False
ORD-0340,Quality Check,2025-03-09 05:41:00,BR,CUST-BR-2577,MAT-10057,65,High,2025-03-09,1,Shipping Started,2025-03-09 15:19:24,Quality Check → Shipping Started,9.64,24,False
ORD-0340,Shipping Started,2025-03-09 15:19:24,BR,CUST-BR-2577,MAT-10057,65,High,2025-03-09,1,Delivered,2025-03-10 15:14:36,Shipping Started → Delivered,23.92,72,False
ORD-0341,Order Created,2025-02-20 17:36:00,BR,CUST-BR-9821,MAT-10022,165,High,2025-02-20,1,Order Approved,2025-02-20 20:49:12,Order Created → Order Approved,3.22,12,False
ORD-0341,Order Approved,2025-02-20 20:49:12,BR,CUST-BR-9821,MAT-10022,165,High,2025-02-20,1,Production Started,2025-02-21 08:05:24,Order Approved → Production Started,11.27,24,False
ORD-0341,Production Started,2025-02-21 08:05:24,BR,CUST-BR-9821,MAT-10022,165,High,2025-02-21,1,Quality Check,2025-02-22 07:13:48,Production Started → Quality Check,23.14,48,False
ORD-0341,Quality Check,2025-02-22 07:13:48,BR,CUST-BR-9821,MAT-10022,165,High,2025-02-22,1,Shipping Started,2025-02-22 16:39:00,Quality Check → Shipping Started,9.42,24,False
ORD-0341,Shipping Started,2025-02-22 16:39:00,BR,CUST-BR-9821,MAT-10022,165,High,2025-02-22,1,Delivered,2025-02-23 18:57:00,Shipping Started → Delivered,26.3,72,False
ORD-0342,Order Created,2025-02-07 10:40:00,DE,CUST-DE-6527,MAT-10053,171,Normal,2025-02-07,0,Order Approved,2025-02-07 13:02:12,Order Created → Order Approved,2.37,12,False
ORD-0342,Order Approved,2025-02-07 13:02:12,DE,CUST-DE-6527,MAT-10053,171,Normal,2025-02-07,0,Production Started,2025-02-08 02:38:12,Order Approved → Production Started,13.6,24,False
ORD-0342,Production Started,2025-02-08 02:38:12,DE,CUST-DE-6527,MAT-10053,171,Normal,2025-02-08,0,Quality Check,2025-02-09 06:17:48,Production Started → Quality Check,27.66,48,False
ORD-0342,Quality Check,2025-02-09 06:17:48,DE,CUST-DE-6527,MAT-10053,171,Normal,2025-02-09,0,Shipping Started,2025-02-09 10:50:48,Quality Check → Shipping Started,4.55,24,False
ORD-0342,Shipping Started,2025-02-09 10:50:48,DE,CUST-DE-6527,MAT-10053,171,Normal,2025-02-09,0,Delivered,2025-02-10 05:11:48,Shipping Started → Delivered,18.35,72,False
ORD-0343,Order Created,2025-03-10 17:41:00,US,CUST-US-7479,MAT-10034,191,Normal,2025-03-10,0,Order Approved,2025-03-10 21:27:48,Order Created → Order Approved,3.78,12,False
ORD-0343,Order Approved,2025-03-10 21:27:48,US,CUST-US-7479,MAT-10034,191,Normal,2025-03-10,0,Production Started,2025-03-11 18:36:48,Order Approved → Production Started,21.15,24,False
ORD-0343,Production Started,2025-03-11 18:36:48,US,CUST-US-7479,MAT-10034,191,Normal,2025-03-11,0,Quality Check,2025-03-13 09:38:36,Production Started → Quality Check,39.03,48,False
ORD-0343,Quality Check,2025-03-13 09:38:36,US,CUST-US-7479,MAT-10034,191,Normal,2025-03-13,0,Shipping Started,2025-03-13 21:07:24,Quality Check → Shipping Started,11.48,24,False
ORD-0343,Shipping Started,2025-03-13 21:07:24,US,CUST-US-7479,MAT-10034,191,Normal,2025-03-13,0,Delivered,2025-03-15 07:55:24,Shipping Started → Delivered,34.8,72,False
ORD-0344,Order Created,2025-02-02 11:42:00,BR,CUST-BR-5122,MAT-10095,15,Normal,2025-02-02,0,Order Approved,2025-02-02 15:31:48,Order Created → Order Approved,3.83,12,False
ORD-0344,Order Approved,2025-02-02 15:31:48,BR,CUST-BR-5122,MAT-10095,15,Normal,2025-02-02,0,Production Started,2025-02-05 11:39:36,Order Approved → Production Started,68.13,24,True
ORD-0344,Production Started,2025-02-05 11:39:36,BR,CUST-BR-5122,MAT-10095,15,Normal,2025-02-05,0,Quality Check,2025-02-06 08:24:00,Production Started → Quality Check,20.74,48,False
ORD-0344,Quality Check,2025-02-06 08:24:00,BR,CUST-BR-5122,MAT-10095,15,Normal,2025-02-06,0,Shipping Started,2025-02-06 22:48:36,Quality Check → Shipping Started,14.41,24,False
ORD-0344,Shipping Started,2025-02-06 22:48:36,BR,CUST-BR-5122,MAT-10095,15,Normal,2025-02-06,0,Delivered,2025-02-08 15:44:24,Shipping Started → Delivered,40.93,72,False
ORD-0345,Order Created,2025-01-27 12:39:00,DE,CUST-DE-3544,MAT-10010,31,Normal,2025-01-27,0,Order Approved,2025-01-27 15:04:12,Order Created → Order Approved,2.42,12,False
ORD-0345,Order Approved,2025-01-27 15:04:12,DE,CUST-DE-3544,MAT-10010,31,Normal,2025-01-27,0,Production Started,2025-01-28 08:03:36,Order Approved → Production Started,16.99,24,False
ORD-0345,Production Started,2025-01-28 08:03:36,DE,CUST-DE-3544,MAT-10010,31,Normal,2025-01-28,0,Quality Check,2025-01-29 02:00:00,Production Started → Quality Check,17.94,48,False
ORD-0345,Quality Check,2025-01-29 02:00:00,DE,CUST-DE-3544,MAT-10010,31,Normal,2025-01-29,0,Shipping Started,2025-01-29 07:36:36,Quality Check → Shipping Started,5.61,24,False
ORD-0345,Shipping Started,2025-01-29 07:36:36,DE,CUST-DE-3544,MAT-10010,31,Normal,2025-01-29,0,Delivered,2025-01-30 04:36:00,Shipping Started → Delivered,20.99,72,False
ORD-0346,Order Created,2025-01-09 13:55:00,US,CUST-US-6328,MAT-10060,17,High,2025-01-09,1,Order Approved,2025-01-09 15:51:24,Order Created → Order Approved,1.94,12,False
ORD-0346,Order Approved,2025-01-09 15:51:24,US,CUST-US-6328,MAT-10060,17,High,2025-01-09,1,Production Started,2025-01-10 07:34:00,Order Approved → Production Started,15.71,24,False
ORD-0346,Production Started,2025-01-10 07:34:00,US,CUST-US-6328,MAT-10060,17,High,2025-01-10,1,Quality Check,2025-01-11 10:49:36,Production Started → Quality Check,27.26,48,False
ORD-0346,Quality Check,2025-01-11 10:49:36,US,CUST-US-6328,MAT-10060,17,High,2025-01-11,1,Shipping Started,2025-01-11 17:44:48,Quality Check → Shipping Started,6.92,24,False
ORD-0346,Shipping Started,2025-01-11 17:44:48,US,CUST-US-6328,MAT-10060,17,High,2025-01-11,1,Delivered,2025-01-12 10:19:36,Shipping Started → Delivered,16.58,72,False
ORD-0347,Order Created,2025-06-12 17:27:00,IN,CUST-IN-9576,MAT-10081,171,Normal,2025-06-12,0,Order Approved,2025-06-12 20:47:24,Order Created → Order Approved,3.34,12,False
ORD-0347,Order Approved,2025-06-12 20:47:24,IN,CUST-IN-9576,MAT-10081,171,Normal,2025-06-12,0,Production Started,2025-06-13 11:52:12,Order Approved → Production Started,15.08,24,False
ORD-0347,Production Started,2025-06-13 11:52:12,IN,CUST-IN-9576,MAT-10081,171,Normal,2025-06-13,0,Quality Check,2025-06-14 13:56:24,Production Started → Quality Check,26.07,48,False
ORD-0347,Quality Check,2025-06-14 13:56:24,IN,CUST-IN-9576,MAT-10081,171,Normal,2025-06-14,0,Shipping Started,2025-06-15 00:15:00,Quality Check → Shipping Started,10.31,24,False
ORD-0347,Shipping Started,2025-06-15 00:15:00,IN,CUST-IN-9576,MAT-10081,171,Normal,2025-06-15,0,Delivered,2025-06-16 21:22:12,Shipping Started → Delivered,45.12,72,False
ORD-0348,Order Created,2025-03-19 08:00:00,BR,CUST-BR-9574,MAT-10097,49,Normal,2025-03-19,0,Order Approved,2025-03-19 12:14:24,Order Created → Order Approved,4.24,12,False
ORD-0348,Order Approved,2025-03-19 12:14:24,BR,CUST-BR-9574,MAT-10097,49,Normal,2025-03-19,0,Production Started,2025-03-20 05:19:12,Order Approved → Production Started,17.08,24,False
ORD-0348,Production Started,2025-03-20 05:19:12,BR,CUST-BR-9574,MAT-10097,49,Normal,2025-03-20,0,Quality Check,2025-03-21 00:31:12,Production Started → Quality Check,19.2,48,False
ORD-0348,Quality Check,2025-03-21 00:31:12,BR,CUST-BR-9574,MAT-10097,49,Normal,2025-03-21,0,Shipping Started,2025-03-21 15:19:48,Quality Check → Shipping Started,14.81,24,False
ORD-0348,Shipping Started,2025-03-21 15:19:48,BR,CUST-BR-9574,MAT-10097,49,Normal,2025-03-21,0,Delivered,2025-03-23 21:27:36,Shipping Started → Delivered,54.13,72,False
ORD-0349,Order Created,2025-03-16 17:14:00,BR,CUST-BR-1118,MAT-10070,214,Normal,2025-03-16,0,Order Approved,2025-03-16 20:09:48,Order Created → Order Approved,2.93,12,False
ORD-0349,Order Approved,2025-03-16 20:09:48,BR,CUST-BR-1118,MAT-10070,214,Normal,2025-03-16,0,Production Started,2025-03-17 14:21:48,Order Approved → Production Started,18.2,24,False
ORD-0349,Production Started,2025-03-17 14:21:48,BR,CUST-BR-1118,MAT-10070,214,Normal,2025-03-17,0,Quality Check,2025-03-18 20:14:00,Production Started → Quality Check,29.87,48,False
ORD-0349,Quality Check,2025-03-18 20:14:00,BR,CUST-BR-1118,MAT-10070,214,Normal,2025-03-18,0,Shipping Started,2025-03-19 04:03:48,Quality Check → Shipping Started,7.83,24,False
ORD-0349,Shipping Started,2025-03-19 04:03:48,BR,CUST-BR-1118,MAT-10070,214,Normal,2025-03-19,0,Delivered,2025-03-21 03:14:36,Shipping Started → Delivered,47.18,72,False
ORD-0350,Order Created,2025-04-19 11:33:00,BR,CUST-BR-5454,MAT-10036,30,Normal,2025-04-19,0,Order Approved,2025-04-19 15:14:24,Order Created → Order Approved,3.69,12,False
ORD-0350,Order Approved,2025-04-19 15:14:24,BR,CUST-BR-5454,MAT-10036,30,Normal,2025-04-19,0,Production Started,2025-04-23 00:58:12,Order Approved → Production Started,81.73,24,True
ORD-0350,Production Started,2025-04-23 00:58:12,BR,CUST-BR-5454,MAT-10036,30,Normal,2025-04-23,0,Quality Check,2025-04-23 21:49:48,Production Started → Quality Check,20.86,48,False
ORD-0350,Quality Check,2025-04-23 21:49:48,BR,CUST-BR-5454,MAT-10036,30,Normal,2025-04-23,0,Shipping Started,2025-04-24 05:24:36,Quality Check → Shipping Started,7.58,24,False
ORD-0350,Shipping Started,2025-04-24 05:24:36,BR,CUST-BR-5454,MAT-10036,30,Normal,2025-04-24,0,Delivered,2025-04-25 07:50:24,Shipping Started → Delivered,26.43,72,False
ORD-0351,Order Created,2025-05-06 11:20:00,BR,CUST-BR-1317,MAT-10019,169,Normal,2025-05-06,0,Order Approved,2025-05-06 13:21:48,Order Created → Order Approved,2.03,12,False
ORD-0351,Order Approved,2025-05-06 13:21:48,BR,CUST-BR-1317,MAT-10019,169,Normal,2025-05-06,0,Production Started,2025-05-09 16:58:24,Order Approved → Production Started,75.61,24,True
ORD-0351,Production Started,2025-05-09 16:58:24,BR,CUST-BR-1317,MAT-10019,169,Normal,2025-05-09,0,Quality Check,2025-05-10 19:22:24,Production Started → Quality Check,26.4,48,False
ORD-0351,Quality Check,2025-05-10 19:22:24,BR,CUST-BR-1317,MAT-10019,169,Normal,2025-05-10,0,Shipping Started,2025-05-11 08:16:24,Quality Check → Shipping Started,12.9,24,False
