case_id,activity,timestamp,lifecycle_transition,resource,amount_requested
197285,W_Nabellen incomplete dossiers,2012-01-20T18:49:05.834+01:00,START,10909,12500
197285,W_Nabellen incomplete dossiers,2012-01-20T18:59:40.182+01:00,COMPLETE,10909,12500
197285,W_Nabellen incomplete dossiers,2012-01-24T08:08:21.091+01:00,START,11049,12500
197285,W_Valideren aanvraag,2012-01-24T08:09:47.405+01:00,SCHEDULE,11049,12500
197285,W_Nabellen incomplete dossiers,2012-01-24T08:09:49.140+01:00,COMPLETE,11049,12500
197285,W_Valideren aanvraag,2012-01-24T10:11:30.669+01:00,START,11289,12500
197285,W_Valideren aanvraag,2012-01-24T10:35:50.722+01:00,COMPLETE,11289,12500
197285,W_Valideren aanvraag,2012-01-24T15:11:58.211+01:00,START,10972,12500
197285,W_Valideren aanvraag,2012-01-24T15:41:08.004+01:00,COMPLETE,10972,12500
197285,W_Valideren aanvraag,2012-01-24T15:46:35.228+01:00,START,10972,12500
197285,A_REGISTERED,2012-01-24T15:51:41.683+01:00,COMPLETE,10972,12500
197285,O_ACCEPTED,2012-01-24T15:51:41.683+01:00,COMPLETE,10972,12500
197285,A_APPROVED,2012-01-24T15:51:41.683+01:00,COMPLETE,10972,12500
197285,A_ACTIVATED,2012-01-24T15:51:41.683+01:00,COMPLETE,10972,12500
197285,W_Valideren aanvraag,2012-01-24T15:51:51.012+01:00,COMPLETE,10972,12500
197288,A_SUBMITTED,2012-01-02T18:39:48.263+01:00,COMPLETE,112,10000
197288,A_PARTLYSUBMITTED,2012-01-02T18:39:48.844+01:00,COMPLETE,112,10000
197288,A_DECLINED,2012-01-02T18:40:29.378+01:00,COMPLETE,112,10000
197291,A_SUBMITTED,2012-01-02T18:41:53.822+01:00,COMPLETE,112,10000
197291,A_PARTLYSUBMITTED,2012-01-02T18:41:54.260+01:00,COMPLETE,112,10000
197291,A_PREACCEPTED,2012-01-02T18:42:30.879+01:00,COMPLETE,112,10000
197291,W_Completeren aanvraag,2012-01-02T18:42:31.353+01:00,SCHEDULE,112,10000
197291,W_Completeren aanvraag,2012-01-02T20:28:14.249+01:00,START,10982,10000
197291,W_Completeren aanvraag,2012-01-02T20:30:29.538+01:00,COMPLETE,10982,10000
197291,W_Completeren aanvraag,2012-01-03T18:17:20.595+01:00,START,10863,10000
197291,A_ACCEPTED,2012-01-03T18:24:13.376+01:00,COMPLETE,10863,10000
197291,O_SELECTED,2012-01-03T18:27:12.850+01:00,COMPLETE,10863,10000
197291,A_FINALIZED,2012-01-03T18:27:12.850+01:00,COMPLETE,10863,10000
197291,O_CREATED,2012-01-03T18:27:14.089+01:00,COMPLETE,10863,10000
197291,O_SENT,2012-01-03T18:27:14.146+01:00,COMPLETE,10863,10000
197291,W_Nabellen offertes,2012-01-03T18:27:14.260+01:00,SCHEDULE,10863,10000
197291,W_Completeren aanvraag,2012-01-03T18:27:16.771+01:00,COMPLETE,10863,10000
197291,W_Nabellen offertes,2012-01-03T18:27:40.641+01:00,START,10863,10000
197291,W_Nabellen offertes,2012-01-03T18:29:04.732+01:00,COMPLETE,10863,10000
197291,W_Nabellen offertes,2012-01-16T11:58:09.597+01:00,START,10909,10000
197291,W_Nabellen offertes,2012-01-16T11:59:58.755+01:00,COMPLETE,10909,10000
197291,W_Nabellen offertes,2012-01-23T17:42:33.447+01:00,START,11203,10000
197291,W_Nabellen offertes,2012-01-23T17:48:57.874+01:00,COMPLETE,11203,10000
197291,W_Nabellen offertes,2012-01-28T14:37:42.374+01:00,START,10982,10000
197291,O_CANCELLED,2012-01-28T14:41:14.154+01:00,COMPLETE,10982,10000
197291,A_CANCELLED,2012-01-28T14:41:14.154+01:00,COMPLETE,10982,10000
197291,W_Nabellen offertes,2012-01-28T14:41:17.226+01:00,COMPLETE,10982,10000
197294,A_SUBMITTED,2012-01-02T18:42:41.518+01:00,COMPLETE,112,25000
197294,A_PARTLYSUBMITTED,2012-01-02T18:42:41.649+01:00,COMPLETE,112,25000
197294,A_PREACCEPTED,2012-01-02T18:43:18.643+01:00,COMPLETE,112,25000
197294,W_Completeren aanvraag,2012-01-02T18:43:19.044+01:00,SCHEDULE,112,25000
197294,W_Completeren aanvraag,2012-01-03T09:01:02.824+01:00,START,11189,25000
197294,A_CANCELLED,2012-01-03T09:19:52.369+01:00,COMPLETE,11189,25000
197294,W_Completeren aanvraag,2012-01-03T09:19:53.942+01:00,COMPLETE,11189,25000
197297,A_SUBMITTED,2012-01-02T19:01:17.287+01:00,COMPLETE,112,25000
197297,A_PARTLYSUBMITTED,2012-01-02T19:01:17.389+01:00,COMPLETE,112,25000
197297,A_PREACCEPTED,2012-01-02T19:01:53.862+01:00,COMPLETE,112,25000
197297,W_Completeren aanvraag,2012-01-02T19:01:54.193+01:00,SCHEDULE,112,25000
197297,W_Completeren aanvraag,2012-01-03T09:20:27.947+01:00,START,11189,25000
197297,W_Completeren aanvraag,2012-01-03T10:42:25.724+01:00,COMPLETE,11189,25000
197297,W_Completeren aanvraag,2012-01-03T10:51:31.490+01:00,START,11169,25000
197297,W_Completeren aanvraag,2012-01-03T10:56:12.496+01:00,COMPLETE,11169,25000
197297,W_Completeren aanvraag,2012-01-03T19:40:20.692+01:00,START,10863,25000
197297,W_Completeren aanvraag,2012-01-03T19:41:14.885+01:00,COMPLETE,10863,25000
197297,W_Completeren aanvraag,2012-01-04T17:52:32.083+01:00,START,11203,25000
197297,W_Completeren aanvraag,2012-01-04T17:53:37.756+01:00,COMPLETE,11203,25000
197297,W_Completeren aanvraag,2012-01-05T14:54:27.477+01:00,START,10861,25000
197297,W_Completeren aanvraag,2012-01-05T14:56:07.227+01:00,COMPLETE,10861,25000
197297,W_Completeren aanvraag,2012-01-09T20:11:01.930+01:00,START,10863,25000
197297,W_Completeren aanvraag,2012-01-09T20:11:09.399+01:00,COMPLETE,10863,25000
197297,W_Completeren aanvraag,2012-01-09T20:13:29.644+01:00,START,10881,25000
197297,W_Completeren aanvraag,2012-01-09T20:13:35.811+01:00,COMPLETE,10881,25000
197297,W_Completeren aanvraag,2012-01-09T20:33:21.562+01:00,START,10881,25000
197297,W_Completeren aanvraag,2012-01-09T20:35:45.724+01:00,COMPLETE,10881,25000
197297,W_Completeren aanvraag,2012-01-09T20:49:33.288+01:00,START,10881,25000
197297,A_ACCEPTED,2012-01-09T21:03:04.170+01:00,COMPLETE,10881,25000
197297,O_SELECTED,2012-01-09T21:03:54.586+01:00,COMPLETE,10881,25000
197297,A_FINALIZED,2012-01-09T21:03:54.586+01:00,COMPLETE,10881,25000
197297,O_CREATED,2012-01-09T21:03:56.117+01:00,COMPLETE,10881,25000
197297,O_SENT,2012-01-09T21:03:56.180+01:00,COMPLETE,10881,25000
197297,W_Nabellen offertes,2012-01-09T21:03:56.310+01:00,SCHEDULE,10881,25000
197297,W_Completeren aanvraag,2012-01-09T21:03:57.554+01:00,COMPLETE,10881,25000
197297,W_Nabellen offertes,2012-01-17T14:15:18.713+01:00,START,10889,25000
197297,W_Nabellen offertes,2012-01-17T14:18:43.979+01:00,COMPLETE,10889,25000
197297,W_Nabellen offertes,2012-01-23T15:10:49.109+01:00,START,10909,25000
197297,W_Nabellen offertes,2012-01-23T15:12:12.797+01:00,COMPLETE,10909,25000
197297,W_Nabellen offertes,2012-01-25T11:13:49.079+01:00,START,11259,25000
197297,O_SENT_BACK,2012-01-25T11:14:24.942+01:00,COMPLETE,11259,25000
197297,W_Valideren aanvraag,2012-01-25T11:14:25.080+01:00,SCHEDULE,11259,25000
197297,W_Nabellen offertes,2012-01-25T11:14:26.327+01:00,COMPLETE,11259,25000
197297,W_Valideren aanvraag,2012-01-30T09:39:48.378+01:00,START,10138,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T09:58:33.584+01:00,SCHEDULE,10138,25000
197297,W_Valideren aanvraag,2012-01-30T09:58:35.323+01:00,COMPLETE,10138,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T14:35:06.168+01:00,START,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T14:45:22.978+01:00,COMPLETE,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T15:52:41.517+01:00,START,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T15:54:40.377+01:00,COMPLETE,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T16:31:35.457+01:00,START,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-30T16:38:07.896+01:00,COMPLETE,10913,25000
197297,W_Nabellen incomplete dossiers,2012-01-31T08:44:05.050+01:00,START,11049,25000
197297,W_Valideren aanvraag,2012-01-31T08:44:47.954+01:00,SCHEDULE,11049,25000
197297,W_Nabellen incomplete dossiers,2012-01-31T08:44:50.002+01:00,COMPLETE,11049,25000
197297,W_Valideren aanvraag,2012-01-31T10:48:50.114+01:00,START,10138,25000
197297,O_ACCEPTED,2012-01-31T11:14:25.951+01:00,COMPLETE,10138,25000
197297,A_REGISTERED,2012-01-31T11:14:25.951+01:00,COMPLETE,10138,25000
197297,A_APPROVED,2012-01-31T11:14:25.951+01:00,COMPLETE,10138,25000
197297,A_ACTIVATED,2012-01-31T11:14:25.951+01:00,COMPLETE,10138,25000
197297,W_Valideren aanvraag,2012-01-31T11:14:33.765+01:00,COMPLETE,10138,25000
197300,A_SUBMITTED,2012-01-02T19:10:22.299+01:00,COMPLETE,112,4500
197300,A_PARTLYSUBMITTED,2012-01-02T19:10:22.456+01:00,COMPLETE,112,4500
197300,W_Afhandelen leads,2012-01-02T19:10:34.181+01:00,SCHEDULE,112,4500
197300,W_Afhandelen leads,2012-01-02T19:20:18.212+01:00,START,10863,4500
197300,A_PREACCEPTED,2012-01-02T19:25:39.156+01:00,COMPLETE,10863,4500
197300,W_Completeren aanvraag,2012-01-02T19:25:39.219+01:00,SCHEDULE,10863,4500
197300,W_Afhandelen leads,2012-01-02T19:25:41.713+01:00,COMPLETE,10863,4500
197300,W_Completeren aanvraag,2012-01-03T10:05:43.917+01:00,START,11169,4500
197300,A_ACCEPTED,2012-01-03T10:15:13.015+01:00,COMPLETE,11169,4500
197300,O_SELECTED,2012-01-03T10:16:19.158+01:00,COMPLETE,11169,4500
197300,A_FINALIZED,2012-01-03T10:16:19.159+01:00,COMPLETE,11169,4500
197300,O_CREATED,2012-01-03T10:16:20.548+01:00,COMPLETE,11169,4500
197300,O_SENT,2012-01-03T10:16:20.588+01:00,COMPLETE,11169,4500
197300,W_Nabellen offertes,2012-01-03T10:16:20.675+01:00,SCHEDULE,11169,4500
197300,W_Completeren aanvraag,2012-01-03T10:16:21.862+01:00,COMPLETE,11169,4500
197300,W_Nabellen offertes,2012-01-03T10:16:35.145+01:00,START,11169,4500
197300,O_CANCELLED,2012-01-03T10:18:05.969+01:00,COMPLETE,11169,4500
197300,O_SELECTED,2012-01-03T10:18:05.969+01:00,COMPLETE,11169,4500
197300,O_CREATED,2012-01-03T10:18:07.064+01:00,COMPLETE,11169,4500
197300,O_SENT,2012-01-03T10:18:07.104+01:00,COMPLETE,11169,4500
197300,W_Nabellen offertes,2012-01-03T10:18:07.330+01:00,SCHEDULE,11169,4500
197300,W_Nabellen offertes,2012-01-03T10:18:09.169+01:00,COMPLETE,11169,4500
197300,W_Nabellen offertes,2012-01-16T11:26:17.806+01:00,START,10889,4500
197300,A_CANCELLED,2012-01-16T11:28:27.319+01:00,COMPLETE,10889,4500
197300,O_CANCELLED,2012-01-16T11:28:27.319+01:00,COMPLETE,10889,4500
197300,W_Nabellen offertes,2012-01-16T11:28:30.020+01:00,COMPLETE,10889,4500
197303,A_SUBMITTED,2012-01-02T19:11:43.222+01:00,COMPLETE,112,15000
197303,A_PARTLYSUBMITTED,2012-01-02T19:11:43.407+01:00,COMPLETE,112,15000
197303,A_PREACCEPTED,2012-01-02T19:12:19.616+01:00,COMPLETE,112,15000
197303,W_Completeren aanvraag,2012-01-02T19:12:19.935+01:00,SCHEDULE,112,15000
197303,W_Completeren aanvraag,2012-01-02T20:49:49.667+01:00,START,10982,15000
197303,A_ACCEPTED,2012-01-02T20:57:00.851+01:00,COMPLETE,10982,15000
197303,O_SELECTED,2012-01-02T21:01:24.382+01:00,COMPLETE,10982,15000
197303,A_FINALIZED,2012-01-02T21:01:24.382+01:00,COMPLETE,10982,15000
197303,O_CREATED,2012-01-02T21:01:25.591+01:00,COMPLETE,10982,15000
197303,O_SENT,2012-01-02T21:01:25.622+01:00,COMPLETE,10982,15000
197303,W_Nabellen offertes,2012-01-02T21:01:25.764+01:00,SCHEDULE,10982,15000
197303,W_Completeren aanvraag,2012-01-02T21:01:27.366+01:00,COMPLETE,10982,15000
197303,W_Nabellen offertes,2012-01-04T18:48:10.036+01:00,START,11122,15000
197303,O_SELECTED,2012-01-04T18:50:23.912+01:00,COMPLETE,11122,15000
197303,O_CANCELLED,2012-01-04T18:50:23.912+01:00,COMPLETE,11122,15000
197303,O_CREATED,2012-01-04T18:50:25.392+01:00,COMPLETE,11122,15000
197303,O_SENT,2012-01-04T18:50:25.457+01:00,COMPLETE,11122,15000
197303,W_Nabellen offertes,2012-01-04T18:50:25.657+01:00,SCHEDULE,11122,15000
197303,W_Nabellen offertes,2012-01-04T18:50:28.164+01:00,COMPLETE,11122,15000
197303,W_Nabellen offertes,2012-01-04T18:50:38.421+01:00,START,11122,15000
197303,W_Nabellen offertes,2012-01-04T18:52:12.659+01:00,COMPLETE,11122,15000
197303,W_Nabellen offertes,2012-01-10T09:27:16.592+01:00,START,11049,15000
197303,O_SENT_BACK,2012-01-10T09:27:33.770+01:00,COMPLETE,11049,15000
197303,W_Valideren aanvraag,2012-01-10T09:27:33.966+01:00,SCHEDULE,11049,15000
197303,W_Nabellen offertes,2012-01-10T09:27:35.134+01:00,COMPLETE,11049,15000
197303,W_Valideren aanvraag,2012-01-16T12:21:42.023+01:00,START,10138,15000
197303,A_DECLINED,2012-01-16T12:31:12.493+01:00,COMPLETE,10138,15000
197303,O_DECLINED,2012-01-16T12:31:12.493+01:00,COMPLETE,10138,15000
197303,W_Valideren aanvraag,2012-01-16T12:31:16.004+01:00,COMPLETE,10138,15000
197306,A_SUBMITTED,2012-01-02T19:12:57.353+01:00,COMPLETE,112,1000
197306,A_PARTLYSUBMITTED,2012-01-02T19:12:57.577+01:00,COMPLETE,112,1000
197306,A_DECLINED,2012-01-02T19:12:59.685+01:00,COMPLETE,112,1000
197309,A_SUBMITTED,2012-01-02T19:13:02.179+01:00,COMPLETE,112,14000
197309,A_PARTLYSUBMITTED,2012-01-02T19:13:02.372+01:00,COMPLETE,112,14000
197309,A_PREACCEPTED,2012-01-02T19:13:32.433+01:00,COMPLETE,112,14000
197309,W_Completeren aanvraag,2012-01-02T19:13:32.718+01:00,SCHEDULE,112,14000
197309,W_Completeren aanvraag,2012-01-02T19:14:04.461+01:00,START,11201,14000
197309,W_Completeren aanvraag,2012-01-02T19:23:41.965+01:00,COMPLETE,11201,14000
197309,W_Completeren aanvraag,2012-01-02T19:23:49.789+01:00,START,11201,14000
197309,W_Completeren aanvraag,2012-01-02T19:26:35.140+01:00,COMPLETE,11201,14000
197309,W_Completeren aanvraag,2012-01-02T19:26:39.719+01:00,START,11201,14000
197309,A_ACCEPTED,2012-01-02T19:26:52.317+01:00,COMPLETE,11201,14000
197309,O_SELECTED,2012-01-02T19:28:16.339+01:00,COMPLETE,11201,14000
197309,A_FINALIZED,2012-01-02T19:28:16.339+01:00,COMPLETE,11201,14000
197309,O_CREATED,2012-01-02T19:28:18.224+01:00,COMPLETE,11201,14000
197309,O_SENT,2012-01-02T19:28:18.251+01:00,COMPLETE,11201,14000
197309,W_Nabellen offertes,2012-01-02T19:28:18.326+01:00,SCHEDULE,11201,14000
197309,W_Completeren aanvraag,2012-01-02T19:28:19.525+01:00,COMPLETE,11201,14000
197309,W_Nabellen offertes,2012-01-09T11:15:51.749+01:00,START,10899,14000
197309,O_SENT_BACK,2012-01-09T11:16:58.081+01:00,COMPLETE,10899,14000
197309,W_Valideren aanvraag,2012-01-09T11:16:58.295+01:00,SCHEDULE,10899,14000
197309,W_Nabellen offertes,2012-01-09T11:16:59.509+01:00,COMPLETE,10899,14000
197309,W_Valideren aanvraag,2012-01-10T09:58:16.596+01:00,START,10932,14000
197309,W_Valideren aanvraag,2012-01-10T09:58:28.932+01:00,COMPLETE,10932,14000
197309,W_Valideren aanvraag,2012-01-12T15:55:05.982+01:00,START,10809,14000
197309,W_Valideren aanvraag,2012-01-12T15:55:48.979+01:00,COMPLETE,10809,14000
197309,W_Valideren aanvraag,2012-01-13T09:45:40.488+01:00,START,10138,14000
197309,W_Nabellen incomplete dossiers,2012-01-13T10:08:03.379+01:00,SCHEDULE,10138,14000
197309,W_Valideren aanvraag,2012-01-13T10:08:05.256+01:00,COMPLETE,10138,14000
197309,W_Nabellen incomplete dossiers,2012-01-13T11:13:21.144+01:00,START,10912,14000
197309,W_Nabellen incomplete dossiers,2012-01-13T11:26:25.768+01:00,COMPLETE,10912,14000
197309,W_Nabellen incomplete dossiers,2012-01-13T15:32:35.551+01:00,START,10789,14000
197309,W_Valideren aanvraag,2012-01-13T15:33:08.903+01:00,SCHEDULE,10789,14000
197309,W_Nabellen incomplete dossiers,2012-01-13T15:33:10.979+01:00,COMPLETE,10789,14000
197309,W_Valideren aanvraag,2012-01-16T09:21:57.217+01:00,START,10138,14000
197309,A_REGISTERED,2012-01-16T09:47:48.961+01:00,COMPLETE,10138,14000
197309,A_ACTIVATED,2012-01-16T09:47:48.961+01:00,COMPLETE,10138,14000
197309,A_APPROVED,2012-01-16T09:47:48.961+01:00,COMPLETE,10138,14000
197309,O_ACCEPTED,2012-01-16T09:47:48.961+01:00,COMPLETE,10138,14000
197309,W_Valideren aanvraag,2012-01-16T09:47:57.092+01:00,COMPLETE,10138,14000
197312,A_SUBMITTED,2012-01-02T19:14:44.013+01:00,COMPLETE,112,3000
197312,A_PARTLYSUBMITTED,2012-01-02T19:14:44.137+01:00,COMPLETE,112,3000
197312,A_PREACCEPTED,2012-01-02T19:15:16.661+01:00,COMPLETE,112,3000
197312,W_Completeren aanvraag,2012-01-02T19:15:17.161+01:00,SCHEDULE,112,3000
197312,W_Completeren aanvraag,2012-01-03T09:39:16.341+01:00,START,11189,3000
197312,W_Completeren aanvraag,2012-01-03T09:41:07.854+01:00,COMPLETE,11189,3000
197312,W_Completeren aanvraag,2012-01-03T10:01:01.886+01:00,START,11169,3000
197312,W_Completeren aanvraag,2012-01-03T10:05:25.934+01:00,COMPLETE,11169,3000
197312,W_Completeren aanvraag,2012-01-03T13:05:36.587+01:00,START,11181,3000
197312,A_DECLINED,2012-01-03T13:14:44.635+01:00,COMPLETE,11181,3000
197312,W_Completeren aanvraag,2012-01-03T13:14:48.643+01:00,COMPLETE,11181,3000
197315,A_SUBMITTED,2012-01-02T19:15:07.768+01:00,COMPLETE,112,15000
197315,A_PARTLYSUBMITTED,2012-01-02T19:15:07.954+01:00,COMPLETE,112,15000
197315,A_PREACCEPTED,2012-01-02T19:15:47.611+01:00,COMPLETE,112,15000
197315,W_Completeren aanvraag,2012-01-02T19:15:49.099+01:00,SCHEDULE,112,15000
197315,W_Completeren aanvraag,2012-01-03T09:41:19.137+01:00,START,11189,15000
197315,W_Completeren aanvraag,2012-01-03T09:46:04.950+01:00,COMPLETE,11189,15000
197315,W_Completeren aanvraag,2012-01-03T11:28:34.209+01:00,START,11189,15000
197315,W_Completeren aanvraag,2012-01-03T11:31:19.989+01:00,COMPLETE,11189,15000
197315,W_Completeren aanvraag,2012-01-03T11:44:25.872+01:00,START,10910,15000
197315,A_CANCELLED,2012-01-03T11:48:10.181+01:00,COMPLETE,10910,15000
197315,W_Completeren aanvraag,2012-01-03T11:48:11.644+01:00,COMPLETE,10910,15000
197318,A_SUBMITTED,2012-01-02T19:28:10.587+01:00,COMPLETE,112,25000
197318,A_PARTLYSUBMITTED,2012-01-02T19:28:10.753+01:00,COMPLETE,112,25000
197318,A_DECLINED,2012-01-02T19:28:56.573+01:00,COMPLETE,112,25000
197321,A_SUBMITTED,2012-01-02T19:28:14.782+01:00,COMPLETE,112,50000
197321,A_PARTLYSUBMITTED,2012-01-02T19:28:14.922+01:00,COMPLETE,112,50000
197321,A_PREACCEPTED,2012-01-02T19:28:56.560+01:00,COMPLETE,112,50000
197321,W_Completeren aanvraag,2012-01-02T19:28:57.092+01:00,SCHEDULE,112,50000
197321,W_Completeren aanvraag,2012-01-03T10:19:04.452+01:00,START,11169,50000
197321,W_Completeren aanvraag,2012-01-03T10:21:18.630+01:00,COMPLETE,11169,50000
197321,W_Completeren aanvraag,2012-01-03T18:15:59.061+01:00,START,10982,50000
197321,A_ACCEPTED,2012-01-03T18:26:11.320+01:00,COMPLETE,10982,50000
197321,O_SELECTED,2012-01-03T18:29:04.090+01:00,COMPLETE,10982,50000
197321,A_FINALIZED,2012-01-03T18:29:04.091+01:00,COMPLETE,10982,50000
197321,O_CREATED,2012-01-03T18:29:05.215+01:00,COMPLETE,10982,50000
197321,O_SENT,2012-01-03T18:29:05.256+01:00,COMPLETE,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:29:05.333+01:00,SCHEDULE,10982,50000
197321,W_Completeren aanvraag,2012-01-03T18:29:07.272+01:00,COMPLETE,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:29:13.882+01:00,START,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:30:43.757+01:00,COMPLETE,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:31:04.554+01:00,START,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:32:26.644+01:00,COMPLETE,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:32:35.765+01:00,START,10982,50000
197321,W_Nabellen offertes,2012-01-03T18:32:40.940+01:00,COMPLETE,10982,50000
197321,W_Nabellen offertes,2012-01-13T20:51:38.589+01:00,START,10889,50000
197321,W_Nabellen offertes,2012-01-13T20:56:10.359+01:00,COMPLETE,10889,50000
197321,W_Nabellen offertes,2012-01-20T18:57:38.725+01:00,START,11119,50000
197321,W_Nabellen offertes,2012-01-20T18:59:39.391+01:00,COMPLETE,11119,50000
197321,W_Nabellen offertes,2012-01-28T10:20:07.643+01:00,START,10913,50000
197321,W_Nabellen offertes,2012-01-28T10:22:19.491+01:00,COMPLETE,10913,50000
197321,W_Nabellen offertes,2012-01-30T19:26:17.322+01:00,START,10881,50000
197321,W_Nabellen offertes,2012-01-30T19:27:28.362+01:00,COMPLETE,10881,50000
197321,W_Nabellen offertes,2012-01-31T15:25:25.273+01:00,START,10889,50000
197321,W_Nabellen offertes,2012-01-31T19:16:07.247+01:00,COMPLETE,10889,50000
197321,W_Nabellen offertes,2012-01-31T19:17:43.504+01:00,START,,50000
197321,W_Nabellen offertes,2012-01-31T19:22:31.427+01:00,COMPLETE,,50000
197321,W_Nabellen offertes,2012-02-02T10:41:49.498+01:00,START,11000,50000
197321,O_CANCELLED,2012-02-02T10:50:49.917+01:00,COMPLETE,11000,50000
197321,O_SELECTED,2012-02-02T10:50:49.918+01:00,COMPLETE,11000,50000
197321,O_CREATED,2012-02-02T10:50:50.858+01:00,COMPLETE,11000,50000
197321,O_SENT,2012-02-02T10:50:50.920+01:00,COMPLETE,11000,50000
197321,W_Nabellen offertes,2012-02-02T10:50:51.088+01:00,SCHEDULE,11000,50000
197321,W_Nabellen offertes,2012-02-02T10:50:52.276+01:00,COMPLETE,11000,50000
197321,W_Nabellen offertes,2012-02-02T10:51:09.545+01:00,START,11000,50000
197321,W_Nabellen offertes,2012-02-02T10:51:41.918+01:00,COMPLETE,11000,50000
197321,W_Nabellen offertes,2012-02-10T17:16:41.881+01:00,START,11201,50000
197321,W_Nabellen offertes,2012-02-10T17:23:53.926+01:00,COMPLETE,11201,50000
197321,W_Nabellen offertes,2012-02-15T20:22:43.057+01:00,START,11119,50000
197321,W_Nabellen offertes,2012-02-15T20:26:23.938+01:00,COMPLETE,11119,50000
197321,W_Nabellen offertes,2012-02-20T20:26:39.562+01:00,START,11299,50000
197321,W_Nabellen offertes,2012-02-20T20:43:43.988+01:00,COMPLETE,11299,50000
197321,W_Nabellen offertes,2012-02-29T16:48:47.707+01:00,START,11300,50000
197321,W_Nabellen offertes,2012-02-29T16:49:05.264+01:00,COMPLETE,11300,50000
197321,W_Nabellen offertes,2012-02-29T19:05:40.885+01:00,START,11302,50000
197321,W_Nabellen offertes,2012-02-29T19:09:56.146+01:00,COMPLETE,11302,50000
197321,W_Nabellen offertes,2012-03-04T09:15:17.291+01:00,COMPLETE,11302,50000
197321,A_CANCELLED,2012-03-04T09:15:17.294+01:00,COMPLETE,112,50000
197321,O_CANCELLED,2012-03-04T09:15:17.294+01:00,COMPLETE,112,50000
197324,A_SUBMITTED,2012-01-02T19:34:18.906+01:00,COMPLETE,112,2000
197324,A_PARTLYSUBMITTED,2012-01-02T19:34:19.173+01:00,COMPLETE,112,2000
197324,W_Afhandelen leads,2012-01-02T19:34:56.892+01:00,SCHEDULE,112,2000
197324,W_Afhandelen leads,2012-01-02T19:39:37.777+01:00,START,10863,2000
197324,A_DECLINED,2012-01-02T19:40:43.605+01:00,COMPLETE,10863,2000
197324,W_Afhandelen leads,2012-01-02T19:40:47.980+01:00,COMPLETE,10863,2000
197327,A_SUBMITTED,2012-01-02T19:35:06.016+01:00,COMPLETE,112,50000
197327,A_PARTLYSUBMITTED,2012-01-02T19:35:06.101+01:00,COMPLETE,112,50000
197327,A_PREACCEPTED,2012-01-02T19:35:40.717+01:00,COMPLETE,112,50000
197327,W_Completeren aanvraag,2012-01-02T19:35:41.015+01:00,SCHEDULE,112,50000
197327,W_Completeren aanvraag,2012-01-03T10:23:56.020+01:00,START,11169,50000
197327,W_Completeren aanvraag,2012-01-03T12:12:46.699+01:00,COMPLETE,11169,50000
197327,W_Completeren aanvraag,2012-01-03T12:18:57.075+01:00,START,11169,50000
197327,W_Completeren aanvraag,2012-01-03T12:22:15.942+01:00,COMPLETE,11169,50000
197327,W_Completeren aanvraag,2012-01-03T13:01:46.449+01:00,START,10881,50000
197327,W_Completeren aanvraag,2012-01-03T13:15:29.323+01:00,COMPLETE,10881,50000
197327,W_Completeren aanvraag,2012-01-03T15:28:48.366+01:00,START,10881,50000
197327,A_ACCEPTED,2012-01-03T15:32:58.068+01:00,COMPLETE,10881,50000
197327,A_FINALIZED,2012-01-03T15:36:23.784+01:00,COMPLETE,10881,50000
197327,O_SELECTED,2012-01-03T15:36:23.784+01:00,COMPLETE,10881,50000
197327,O_CREATED,2012-01-03T15:36:25.073+01:00,COMPLETE,10881,50000
197327,O_SENT,2012-01-03T15:36:25.104+01:00,COMPLETE,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:36:25.214+01:00,SCHEDULE,10881,50000
197327,W_Completeren aanvraag,2012-01-03T15:36:26.553+01:00,COMPLETE,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:36:49.893+01:00,START,10881,50000
197327,O_CANCELLED,2012-01-03T15:37:33.642+01:00,COMPLETE,10881,50000
197327,O_SELECTED,2012-01-03T15:37:33.643+01:00,COMPLETE,10881,50000
197327,O_CREATED,2012-01-03T15:37:35.140+01:00,COMPLETE,10881,50000
197327,O_SENT,2012-01-03T15:37:35.176+01:00,COMPLETE,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:37:35.293+01:00,SCHEDULE,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:37:37.752+01:00,COMPLETE,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:38:09.123+01:00,START,10881,50000
197327,W_Nabellen offertes,2012-01-03T15:41:56.854+01:00,COMPLETE,10881,50000
197327,W_Nabellen offertes,2012-01-05T16:24:23.920+01:00,START,10931,50000
197327,O_DECLINED,2012-01-05T16:25:49.170+01:00,COMPLETE,10931,50000
